Timestamp,Date,Measure,Maple,TrueFi,Backed Finance,Securitize,Ondo,Arca Labs,Open Eden,Superstate,Swarm,Matrixdock,Wisdomtree Prime,Franklin Templeton Benji Investments,Hashnote,OpenTrade (Perimeter Protocol),Midas
1710806400000,2024-03-19,Total Asset Value (Dollar),25323445.86,8500000.00,32300608.34,,186631756.55,388104.64,20784897.11,31572787.93,16676.42,46539327.50,6369624.84,351237867.78,42718018.91,,
1710892800000,2024-03-20,Total Asset Value (Dollar),25362929.72,8500000.00,32217919.01,40000000.00,186355745.17,388104.64,20784897.11,31572767.93,16522.49,46539327.50,6369609.63,351287708.36,42718677.24,,
1710979200000,2024-03-21,Total Asset Value (Dollar),25374236.04,8500000.00,32324377.69,50000000.00,184311641.49,388104.64,20870884.85,31572767.93,16726.43,43904628.93,6369686.63,360540001.39,42912352.86,,
1711065600000,2024-03-22,Total Asset Value (Dollar),25464296.18,8500000.00,32061964.43,100499706.87,184333352.00,388104.64,20870884.85,32562467.58,16726.43,42904628.93,6370098.17,360186954.56,42797620.95,,
1711152000000,2024-03-23,Total Asset Value (Dollar),25443635.42,8500000.00,32004791.06,100499706.87,184364015.44,388104.64,20870884.85,32562467.58,16725.16,42487818.93,6370098.17,360186954.56,42799616.10,,
1711238400000,2024-03-24,Total Asset Value (Dollar),25456844.03,8500000.00,32004791.06,100499706.87,179848414.39,388104.64,20870884.85,32562467.58,16725.16,42487818.93,6370098.17,360186954.56,42799616.10,,
1711324800000,2024-03-25,Total Asset Value (Dollar),25614219.25,8500000.00,32263348.48,110499706.87,179627341.12,388104.64,21825740.25,32562467.58,16725.16,42487818.93,6372606.41,360196491.00,42639787.83,,
1711411200000,2024-03-26,Total Asset Value (Dollar),23558990.57,8500000.00,32242484.99,160499706.87,179671498.19,388104.64,21725740.25,72514636.09,16703.03,42487818.93,6366381.39,360248279.71,42640451.89,7192816.52,
1711497600000,2024-03-27,Total Asset Value (Dollar),23599403.17,8500000.00,31979894.12,244807252.87,201924167.76,392684.47,21725740.25,82513172.14,16703.03,42487818.93,6373480.40,360300128.30,42641120.94,7192914.99,
1711584000000,2024-03-28,Total Asset Value (Dollar),23545394.75,8500000.00,32009574.61,274807252.87,201819226.06,392684.47,21725740.25,82513172.14,16741.05,42487818.93,6373481.55,360552590.78,42641792.72,10297999.69,3028095.36
1711670400000,2024-03-29,Total Asset Value (Dollar),23557749.27,8500000.00,32009574.61,274807252.87,201828102.24,392684.47,21725740.25,82513172.14,16741.05,42487818.93,6373481.55,360552590.78,42647501.09,10309575.92,4013055.36
1711756800000,2024-03-30,Total Asset Value (Dollar),23563441.61,8500000.00,32009574.61,274807252.87,201828102.24,392684.47,21725740.25,82513172.14,16741.05,42487818.93,6373481.55,360552590.78,42647501.09,10309575.92,4013055.36
1711843200000,2024-03-31,Total Asset Value (Dollar),23557638.89,8500000.00,32009574.61,274807252.87,201828102.24,392684.47,21725740.25,82513172.14,16741.05,42487818.93,6373481.55,360552590.78,42647501.09,10309575.92,4013055.36
1711929600000,2024-04-01,Total Asset Value (Dollar),23553500.83,8500000.00,31999604.54,280072651.52,201828102.24,392684.47,21628649.19,85478484.91,16741.05,42487818.93,6397205.13,358189839.63,42647501.09,10297999.69,
1712016000000,2024-04-02,Total Asset Value (Dollar),23549399.88,8500000.00,32267279.04,279822651.52,201756217.60,392684.47,21628649.19,85478484.91,16741.05,42487818.93,6387430.39,358234404.68,42584519.67,10297999.69,
1712102400000,2024-04-03,Total Asset Value (Dollar),23555751.70,8500000.00,32269942.86,280655751.52,201620219.09,392684.47,21628649.19,85478484.91,16741.05,42337818.93,6387352.51,363293272.63,42585193.05,10309675.49,4013055.36
1712188800000,2024-04-04,Total Asset Value (Dollar),23574752.07,8500000.00,32269710.76,280655751.52,202584962.54,392684.47,21628649.19,85478484.91,16741.05,42337818.93,6387509.26,363345477.45,42682176.97,10309675.49,4013055.36
1712275200000,2024-04-05,Total Asset Value (Dollar),23542695.20,8500000.00,32014174.69,280655751.52,239687598.48,392684.47,21428649.19,85478484.91,16741.05,42337818.93,6387545.11,363497724.88,40760132.28,10309675.49,4013055.36
1712361600000,2024-04-06,Total Asset Value (Dollar),23528701.34,8500000.00,32014174.69,280655751.52,239698632.42,392684.47,21428649.19,85478484.91,16741.05,42337818.93,6387545.11,363497724.88,40760132.28,10309675.49,4013055.36
1712448000000,2024-04-07,Total Asset Value (Dollar),23556876.23,8500000.00,32014174.69,280655751.52,239698632.42,392684.47,21904956.91,85478484.91,16741.05,42337818.93,6387545.11,363497724.88,40760132.28,10309675.49,4013055.36
1712534400000,2024-04-08,Total Asset Value (Dollar),23551621.78,8500000.00,32005471.88,286346989.52,239567010.60,397684.47,21904956.91,85478484.91,16741.05,42337818.93,6392178.35,363356297.50,40762040.47,11034564.68,4013055.36
1712620800000,2024-04-09,Total Asset Value (Dollar),23572148.32,8500000.00,32273634.90,285964232.52,260519678.86,397684.47,21904956.91,85478480.90,16741.05,42337818.93,6392302.02,363255277.05,40762675.52,11034564.68,4013055.36
1712707200000,2024-04-10,Total Asset Value (Dollar),23463305.81,8500000.00,32004844.60,288064382.52,274057626.22,397684.47,21904956.91,85478480.90,16741.05,42337818.93,6394309.39,363150411.25,40763309.38,11034564.68,4013055.36
1712793600000,2024-04-11,Total Asset Value (Dollar),23484257.90,8500000.00,32090252.94,288464382.52,275758853.65,397684.47,21849956.91,85478480.90,16703.23,42337818.93,6394442.87,363179372.71,40763942.05,11034564.68,4023689.37
1712880000000,2024-04-12,Total Asset Value (Dollar),23489434.55,8500000.00,32413375.63,293464382.52,281665223.32,398684.47,21849956.91,97977491.80,16752.95,42337818.93,6394551.74,363345248.33,40767511.24,11034564.68,4032856.62
1712966400000,2024-04-13,Total Asset Value (Dollar),23454090.22,8500000.00,32150929.62,293464382.52,281676072.83,398684.47,21849956.91,97977491.80,16752.95,42337818.93,6394551.74,363345248.33,40767511.24,11034564.68,4032856.62
1713052800000,2024-04-14,Total Asset Value (Dollar),23475462.34,8500000.00,32150929.62,293464382.52,281676072.83,398684.47,21849956.91,97977491.80,16752.95,42337818.93,6394551.74,363345248.33,40769412.40,11034564.68,4032856.62
1713139200000,2024-04-15,Total Asset Value (Dollar),23480367.31,8500000.00,32410380.92,293464382.52,280710541.54,398684.47,21849956.91,97977491.80,16752.95,42337818.93,6395245.22,363317911.85,40769412.40,11034564.68,4032856.62
1713225600000,2024-04-16,Total Asset Value (Dollar),20592366.54,8500000.00,32083934.27,293864382.52,280848479.54,398684.47,21620236.89,97977491.80,16674.57,38304621.17,6395745.24,363376695.64,40712340.06,11595879.22,4024422.75
1713312000000,2024-04-17,Total Asset Value (Dollar),20596293.99,8500000.00,32309265.36,293864382.52,280859736.26,398684.47,21620236.89,98076103.58,16662.87,38304571.17,6395768.52,387609174.36,40712974.35,11595879.22,4018922.40
1713398400000,2024-04-18,Total Asset Value (Dollar),20505000.54,8500000.00,32055865.40,297364382.52,280871023.96,399684.47,21620236.89,98076103.58,16662.87,38304571.17,6396763.52,390427016.49,40713605.06,11595879.22,4018922.40
1713484800000,2024-04-19,Total Asset Value (Dollar),20518853.69,8500000.00,32439919.46,298364382.52,280817278.81,399684.47,21620236.89,99932627.11,16760.75,38304571.17,6396784.52,394902972.86,40715776.22,11595879.21,4036523.52
1713571200000,2024-04-20,Total Asset Value (Dollar),20504747.52,8500000.00,32112908.55,298364382.52,280578566.50,399684.47,21620236.89,99932627.11,16696.70,38304571.17,6396784.52,394902972.86,40715776.22,11595879.21,4027722.96
1713657600000,2024-04-21,Total Asset Value (Dollar),20503418.87,8500000.00,32112908.55,298364382.52,280651070.51,399684.47,21620236.89,99932627.11,16696.70,38304571.17,6396784.52,394902972.86,40715776.22,11595879.21,4027722.96
1713744000000,2024-04-22,Total Asset Value (Dollar),20503413.50,8500000.00,32113640.38,304614382.52,280606822.76,399684.47,28847926.90,100326784.44,16696.70,38304571.17,6446750.17,384269297.34,40717667.89,11595879.21,4027722.96
1713830400000,2024-04-23,Total Asset Value (Dollar),20508573.35,8500000.00,32401321.62,304614382.52,280601001.92,399684.47,29038133.72,92326784.44,16702.16,38304571.17,6446762.17,382305849.31,40718298.64,11445976.32,4030289.79
1713916800000,2024-04-24,Total Asset Value (Dollar),20516207.13,8500000.00,32455407.31,304614382.52,280673592.93,399684.47,29038133.72,92326784.44,16748.76,38304571.17,6446762.17,380373549.94,40718930.59,11445976.32,4037990.28
1714003200000,2024-04-25,Total Asset Value (Dollar),20506774.41,8500000.00,32092991.47,349430246.52,280333986.24,399684.47,29038133.72,92326882.93,16719.12,38304571.17,6446313.89,380438670.05,40719563.76,11445976.32,4024056.06
1714089600000,2024-04-26,Total Asset Value (Dollar),20507090.02,8500000.00,32416738.25,349430246.52,326234442.11,399684.47,29038133.72,94272223.25,16752.95,38304571.17,6446825.87,376026349.83,40721434.69,11446075.60,4032856.62
1714176000000,2024-04-27,Total Asset Value (Dollar),20512412.58,8500000.00,32214709.90,349430246.52,326251395.21,399684.47,29038133.72,94272223.25,16724.78,38304571.17,6446825.87,376026349.83,40721434.69,11446075.60,4040923.80
1714262400000,2024-04-28,Total Asset Value (Dollar),19478784.07,8500000.00,32214709.90,349430246.52,326285187.95,399684.47,29038133.72,94272223.25,16724.78,38304571.17,6446825.87,376026349.83,40721434.69,11446075.60,4040923.80
1714348800000,2024-04-29,Total Asset Value (Dollar),19470581.60,8500000.00,32212618.96,375057329.74,328384840.49,399684.47,29133156.16,94518219.77,16724.78,44304571.17,6446445.07,368075007.04,40608130.25,11446075.60,4040923.80
1714435200000,2024-04-30,Total Asset Value (Dollar),19478701.76,8500000.00,18221576.71,375057329.74,336301958.33,399684.47,29133156.16,94518219.77,16724.78,44810655.04,6450428.14,368128700.92,40608758.72,11455608.27,4040923.80
1714521600000,2024-05-01,Total Asset Value (Dollar),19472332.21,8500000.00,18172407.79,384768811.56,335259148.20,399684.47,29133156.16,94518219.77,16743.59,44810655.04,6474128.90,368041591.80,40609388.14,11455608.27,4028456.34
1714608000000,2024-05-02,Total Asset Value (Dollar),19478196.66,8500000.00,18227381.96,384768811.56,350385461.93,399684.47,29133156.16,84518219.77,16743.79,44810655.04,6474163.59,368098899.42,40610016.63,11455608.27,4042757.25
1714694400000,2024-05-03,Total Asset Value (Dollar),19471095.73,8500000.00,18210427.89,381768811.56,350404343.77,399684.47,29133156.16,84518219.77,16731.31,44810655.04,6454193.59,367756690.54,40708105.40,11305608.27,4036890.21
1714780800000,2024-05-04,Total Asset Value (Dollar),20322072.37,8500000.00,18190143.19,381768811.56,350421996.83,399684.47,29133156.16,84518219.77,16780.83,44810655.04,6454193.59,367756690.54,40708105.40,11305608.27,4031756.55
1714867200000,2024-05-05,Total Asset Value (Dollar),21328835.96,8500000.00,18190143.19,381768811.56,350454967.34,399684.47,29607630.63,84518219.77,16780.83,44810655.04,6454193.59,367756690.54,40708105.40,11305608.27,4031756.55
1714953600000,2024-05-06,Total Asset Value (Dollar),21352555.05,8500000.00,18188817.31,381768811.56,350468572.71,400684.47,29607630.63,84518219.77,16780.83,44810655.04,6453347.64,367284704.43,40709988.80,11305608.27,4031756.55
1715040000000,2024-05-07,Total Asset Value (Dollar),21350831.71,8598177.69,18448600.85,382766347.21,351257325.36,400684.47,30366602.13,84518219.77,16780.83,44810655.04,6433437.39,367334881.96,40710615.83,11315522.19,4031756.55
1715126400000,2024-05-08,Total Asset Value (Dollar),22368559.14,8598177.69,18459559.31,382766347.21,351263673.56,400684.47,30366602.13,84518219.77,16738.62,44705666.51,6435023.87,367885178.84,40711243.82,11599631.20,4033223.31
1715212800000,2024-05-09,Total Asset Value (Dollar),22378745.32,8598177.69,18201744.20,382766347.21,350597689.46,400684.47,30366602.13,84518219.77,16785.51,46505666.51,6435513.37,368411849.17,40711870.87,11599631.20,4033956.69
1715299200000,2024-05-10,Total Asset Value (Dollar),22360778.82,8598177.69,18468266.79,382766347.21,350614575.61,400684.47,30366602.13,84518219.77,16802.96,46505666.51,6480939.62,367068357.98,40713726.30,11599631.20,4035056.76
1715385600000,2024-05-11,Total Asset Value (Dollar),22359700.08,8598177.69,18204166.10,382766347.21,350631489.93,400684.47,30366602.13,84518219.77,16802.96,46505666.51,6480939.62,367068357.98,40713726.30,11599631.20,4035056.76
1715472000000,2024-05-12,Total Asset Value (Dollar),22364210.06,8598177.69,18204166.10,382766347.21,350668237.74,400684.47,30366602.13,84518219.77,16802.96,46505666.51,6480939.62,367068357.98,40713726.30,11599631.20,4035056.76
1715558400000,2024-05-13,Total Asset Value (Dollar),22363851.95,8501002.19,18463816.27,379366347.21,350676598.40,400684.47,30366602.13,84518219.77,16802.96,46505666.51,6483510.62,359619713.21,40715607.01,11599631.20,4035056.76
1715644800000,2024-05-14,Total Asset Value (Dollar),22361058.08,8501002.19,18465325.86,379366347.21,395171989.44,400684.47,30366602.13,101215809.72,16802.96,46505666.51,6483613.62,357670841.85,40716233.13,11599631.20,4035056.76
1715731200000,2024-05-15,Total Asset Value (Dollar),22152802.83,8501002.19,18261522.67,379366347.21,395822808.95,398333.14,30366602.13,102411328.05,17747.22,49202966.51,6496295.20,357722013.90,40716859.27,11599631.20,4047890.91
1715817600000,2024-05-16,Total Asset Value (Dollar),23156075.53,8501002.19,18532560.61,425316347.21,394352771.00,398333.14,30366602.13,105357076.45,17821.92,49202966.51,6496671.76,357746916.21,40717486.37,11599730.23,4051191.12
1715904000000,2024-05-17,Total Asset Value (Dollar),23178673.43,8501002.19,18531637.99,425316347.21,406089385.62,398333.14,30366602.13,90518633.53,17821.92,42406339.50,6496773.76,355899847.05,40719600.70,11599730.23,4051191.12
1715990400000,2024-05-18,Total Asset Value (Dollar),23147596.32,8501002.19,18267273.52,425316347.21,406079044.93,398333.14,30366602.13,90518633.53,17821.92,37010991.39,6496773.76,355899847.05,40719600.70,11599730.23,4051191.12
1716076800000,2024-05-19,Total Asset Value (Dollar),23161005.58,8501002.19,18267273.52,425316347.21,406126594.00,398333.14,30366602.13,90518633.53,17821.92,37010991.39,6496773.76,355899847.05,40719600.70,11599730.23,4051191.12
1716163200000,2024-05-20,Total Asset Value (Dollar),23164683.93,8549589.94,18528567.62,427016347.21,424171069.52,399508.81,30461298.92,108455764.14,17821.92,43106978.95,6496748.76,355765370.76,40720855.48,11599730.23,4051191.12
1716249600000,2024-05-21,Total Asset Value (Dollar),23256608.03,8549589.94,18491450.30,442282474.88,411058026.57,399508.81,30555984.94,113365043.41,17748.54,43106978.94,6541825.65,352323012.96,40721482.64,11599730.23,4040557.11
1716336000000,2024-05-22,Total Asset Value (Dollar),23279579.23,8549589.94,18487449.45,448504972.88,411741199.46,399508.81,30555984.94,111643996.60,17748.54,43106978.94,6541660.77,352376264.70,45508458.43,11599730.23,4040557.11
1716422400000,2024-05-23,Total Asset Value (Dollar),23283442.35,8590373.58,18235170.01,451080648.88,411824988.62,399508.81,30555984.94,109134453.14,17750.10,43106978.94,6521650.02,351198727.56,52402080.96,11599730.23,4041290.49
1716508800000,2024-05-24,Total Asset Value (Dollar),23270974.60,10530578.31,18496568.60,453512032.88,436799269.67,399508.81,30556391.37,109134453.14,17750.10,43106978.94,6521590.17,349468799.04,57759246.44,11599730.23,4041290.49
1716595200000,2024-05-25,Total Asset Value (Dollar),23275881.93,10530578.31,18231916.36,453512032.88,436853872.21,399508.81,30556391.37,109134453.14,17750.10,39695718.50,6521590.17,349468799.04,60150686.82,11599730.23,4041290.49
1716681600000,2024-05-26,Total Asset Value (Dollar),23278754.62,10530578.31,18231916.36,453512032.88,436853872.21,399508.81,30556391.37,109134453.14,17750.10,39695718.50,6521590.17,349468799.04,60150686.82,11599730.23,4041290.49
1716768000000,2024-05-27,Total Asset Value (Dollar),23278292.99,10530578.31,18231916.36,453512032.88,436913871.65,399508.81,30556391.37,109134453.14,17750.10,39695718.50,6521590.17,349468799.04,60150686.82,11599730.23,4041290.49
1716854400000,2024-05-28,Total Asset Value (Dollar),23270846.84,10530578.31,18502017.75,473090665.25,442709203.26,399508.81,30556391.37,109134453.14,17750.10,39695718.50,6522458.59,350430413.19,62512425.23,11599839.10,4041290.49
1716940800000,2024-05-29,Total Asset Value (Dollar),23274121.75,10530578.31,18559713.43,473090665.25,427049915.38,399508.81,30556391.37,109134453.14,17836.74,39695718.50,6522464.16,350480992.41,62512367.51,11470171.22,4058158.23
1717027200000,2024-05-30,Total Asset Value (Dollar),23542472.62,10530578.31,18498888.85,454090665.25,429243141.49,399508.81,30734558.51,109134453.14,17768.58,39695718.50,6519587.57,348606380.45,63475060.14,11470181.12,4042023.87
1717113600000,2024-05-31,Total Asset Value (Dollar),23543377.11,10530578.31,18305161.11,456255765.25,427774609.68,399508.81,31112669.31,109134453.14,17789.10,39695718.50,6572584.93,348341941.80,63573932.35,11409470.12,4059624.99
1717200000000,2024-06-01,Total Asset Value (Dollar),23543424.84,10530578.31,18305161.11,456255765.25,427829250.86,399508.81,31112669.31,109134453.14,17789.10,39695718.50,6572584.93,348341941.80,63573932.35,11409470.12,4059624.99
1717286400000,2024-06-02,Total Asset Value (Dollar),23534444.60,10530578.31,18305161.11,456255765.25,427829250.86,399508.81,31112669.31,109134453.14,17789.10,39695718.50,6572584.93,348341941.80,63573932.35,11409470.12,4059624.99
1717372800000,2024-06-03,Total Asset Value (Dollar),23545188.41,10530578.31,18568050.21,462542901.22,434851949.52,399508.81,31112669.31,111794564.58,17789.10,39695718.50,6578009.38,346189035.44,63576821.54,11409470.12,4059624.99
1717459200000,2024-06-04,Total Asset Value (Dollar),24340534.22,10530578.31,18573445.72,462870228.56,467749952.73,399508.81,31112669.31,126482337.77,17789.10,39695299.46,6582966.89,346243412.00,63577790.07,11409470.12,4059624.99
1717545600000,2024-06-05,Total Asset Value (Dollar),22335459.07,10530578.31,18295297.39,462870228.56,467777816.13,399508.81,31599240.54,130888023.06,17831.28,39692147.15,6583485.88,346276297.16,70760585.79,11409470.12,4055591.40
1717632000000,2024-06-06,Total Asset Value (Dollar),22328504.38,10530578.31,18295297.39,462870228.56,467810503.04,399508.81,31599240.54,130888023.06,17831.28,39483897.45,6583549.54,346327045.95,77498173.73,11409470.12,4055591.40
1717718400000,2024-06-07,Total Asset Value (Dollar),22329442.88,10530578.31,18288596.25,463270228.56,496031640.22,399508.81,31599240.54,130888023.06,17848.20,41348162.45,6618664.14,344368452.21,84768095.20,11415880.92,4055591.40
1717804800000,2024-06-08,Total Asset Value (Dollar),22329919.59,10530578.31,18303067.87,463270228.56,496087533.20,399508.81,31599240.54,130888023.06,17788.32,41348162.45,6618664.14,344368452.21,84768095.20,11396334.47,4059258.30
1717891200000,2024-06-09,Total Asset Value (Dollar),22331017.69,10530578.31,18303067.87,463270228.56,496087533.20,399508.81,31599240.54,130888023.06,17788.32,41348162.45,6618664.14,344368452.21,85723109.38,11396334.47,4059258.30
1717977600000,2024-06-10,Total Asset Value (Dollar),21956860.06,10530578.31,18308366.55,462270228.56,496087229.04,399508.81,31599240.54,130888023.06,17788.32,41348162.45,6620568.94,344437750.96,88132098.09,11396334.47,4059258.30
1718064000000,2024-06-11,Total Asset Value (Dollar),21951019.87,10530578.31,18301146.00,462270228.56,495748091.73,399508.81,31694594.66,130888023.06,17835.18,41348162.45,6620660.77,344460365.17,88668161.45,11396334.47,4057424.85
1718150400000,2024-06-12,Total Asset Value (Dollar),21951625.03,10530578.31,18573575.34,462270228.56,506819608.72,399508.81,31694594.66,130889196.70,17835.18,40348162.45,6620614.42,344425062.40,89452408.29,11396334.47,4057424.85
1718236800000,2024-06-13,Total Asset Value (Dollar),21937265.63,10530578.31,18437500.02,467270228.56,506653133.51,399508.81,31694594.66,130889196.70,17902.32,40348162.45,6620618.42,344228500.11,97205703.06,11396334.47,4065125.34
1718323200000,2024-06-14,Total Asset Value (Dollar),21951229.21,18273243.32,18430287.56,462722165.23,506931017.80,399508.81,32043651.92,130889196.70,17879.16,44267648.15,6622968.07,344395107.02,97374981.59,11103165.17,4062191.82
1718409600000,2024-06-15,Total Asset Value (Dollar),21953049.91,18273243.32,18440858.60,462722165.23,506985977.47,399508.81,32043651.92,130889196.70,17918.46,44267648.15,6622968.07,344395107.02,97184071.60,11103165.17,4064758.65
1718496000000,2024-06-16,Total Asset Value (Dollar),21949434.54,18273243.32,18440858.60,462722165.23,506985977.47,399508.81,32043651.92,130889196.70,17918.46,44267648.15,6622968.07,344395107.02,97184071.60,11103165.17,4064758.65
1718582400000,2024-06-17,Total Asset Value (Dollar),21957945.40,18273243.32,18701059.21,462722165.23,489728064.49,399508.81,32892710.13,125889196.70,17918.46,44267648.15,6626175.33,344338307.68,101753698.99,11103165.17,4064758.65
1718668800000,2024-06-18,Total Asset Value (Dollar),21957830.83,18273243.32,18687969.53,462722165.23,489783006.90,399508.81,32892710.13,125889196.70,17880.72,44267648.15,6628621.25,344435898.96,100485618.85,11103165.17,4062925.20
1718755200000,2024-06-19,Total Asset Value (Dollar),21961305.57,18273243.32,18423341.27,462722165.23,489837919.18,399508.81,32892710.13,125889196.70,17880.72,44267648.15,6628621.25,344435898.96,100485618.85,11103165.17,4062925.20
1718841600000,2024-06-20,Total Asset Value (Dollar),21944990.09,18273243.32,18692436.53,481422165.23,489938862.78,399508.81,35721667.86,125889196.70,17880.72,44467648.15,6628517.00,341390257.83,102205546.31,11103165.17,4062925.20
1718928000000,2024-06-21,Total Asset Value (Dollar),21957120.46,18273243.32,18678589.49,481422165.23,490516324.99,399508.81,43733569.14,125889196.70,17872.14,44467648.15,11921845.49,340489150.61,105189913.01,11103165.17,4058891.61
1719014400000,2024-06-22,Total Asset Value (Dollar),21953804.04,18273243.32,18442810.75,481422165.23,490574020.91,399508.81,43945623.98,125889196.70,17887.74,44467648.15,11921845.49,340489150.61,105189913.01,11103165.17,4066225.41
1719100800000,2024-06-23,Total Asset Value (Dollar),22932586.40,18273243.32,18442810.75,481422165.23,490574020.91,399508.81,44583614.85,125889196.70,17887.74,44467648.15,11921845.49,340489150.61,105189913.01,11103165.17,4066225.41
1719187200000,2024-06-24,Total Asset Value (Dollar),23953934.10,18273243.32,18440870.28,481422165.23,490519142.80,399508.81,44860979.30,125889196.70,17887.74,44467648.15,11926908.96,342030592.20,105194651.20,11103165.17,4066225.41
1719273600000,2024-06-25,Total Asset Value (Dollar),23978003.64,18273243.32,18442915.30,479455787.55,489310271.49,399508.81,44955215.32,118567196.70,17887.74,44467648.15,11926707.06,352164871.49,105391940.47,11103165.17,4066225.41
1719360000000,2024-06-26,Total Asset Value (Dollar),23976804.40,18273243.32,18444368.57,481811326.32,490019806.40,399508.81,45489370.27,118567196.70,17888.52,44467648.15,11967002.44,402088429.48,105393536.31,10853165.17,4066592.10
1719446400000,2024-06-27,Total Asset Value (Dollar),23755301.15,18273243.32,18710120.98,481811326.32,489918399.18,399508.81,45489370.27,118567196.70,17888.52,43967648.15,11966664.50,402088729.52,107586936.88,10853165.17,4066592.10
1719532800000,2024-06-28,Total Asset Value (Dollar),23766175.05,18273243.32,18726244.84,483311326.32,489829881.30,405022.03,46745193.89,118567196.70,17894.76,43967638.15,11968528.02,401968528.61,108638011.82,10253135.17,4069525.62
1719619200000,2024-06-29,Total Asset Value (Dollar),23766201.22,18273243.32,18460921.13,483311326.32,489904164.77,405022.03,46745193.89,118567196.70,17894.76,43967638.15,11968528.02,401968528.61,108638011.82,10253135.17,4069525.62
1719705600000,2024-06-30,Total Asset Value (Dollar),23755755.73,18273243.32,18464225.83,483311326.32,491214164.77,405022.03,46745193.89,118567196.70,17930.16,43967638.15,11968528.02,401968528.61,108638011.82,10253135.17,4070259.00
1719792000000,2024-07-01,Total Asset Value (Dollar),23771015.21,18273243.32,,486460738.98,493611564.51,405022.03,46745193.89,104567096.70,,43967638.15,11993399.32,400984262.56,110217520.86,10253135.17,